epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
175,2075.43,0.42571,0.32576,0.86862,0.9713,0.91176,0.93982,0.87178,0.4099,0.35784,0.84475,0.0004258,0.0004258,0.0004258
176,2085.41,0.42966,0.32926,0.86805,0.96748,0.90328,0.92739,0.85823,0.42886,0.36163,0.85535,0.0004225,0.0004225,0.0004225
177,2095.92,0.41779,0.33195,0.85894,0.97811,0.89305,0.93372,0.85651,0.43108,0.35133,0.84709,0.0004192,0.0004192,0.0004192
178,2105.78,0.42937,0.32675,0.87223,0.97689,0.91415,0.94136,0.87412,0.41454,0.33882,0.84223,0.0004159,0.0004159,0.0004159
179,2116.18,0.40269,0.31434,0.85243,0.98098,0.89107,0.93728,0.86937,0.42472,0.35941,0.84743,0.0004126,0.0004126,0.0004126
180,2126.43,0.41843,0.3157,0.86238,0.99311,0.8909,0.93888,0.86742,0.43201,0.35811,0.85567,0.0004093,0.0004093,0.0004093
181,2136.82,0.42897,0.32244,0.86316,0.98306,0.89403,0.94019,0.86919,0.43309,0.35159,0.86683,0.000406,0.000406,0.000406
182,2147.44,0.42913,0.32461,0.87736,0.98024,0.90528,0.94367,0.87131,0.44355,0.34174,0.87434,0.0004027,0.0004027,0.0004027
183,2157.28,0.41747,0.31879,0.86952,0.97948,0.91546,0.94226,0.8746,0.43619,0.33881,0.87278,0.0003994,0.0003994,0.0003994
184,2167.71,0.43695,0.3256,0.87424,0.98005,0.91382,0.94411,0.86858,0.43561,0.34396,0.86249,0.0003961,0.0003961,0.0003961
185,2178.09,0.43357,0.32671,0.87912,0.97116,0.90697,0.94441,0.87541,0.42442,0.35196,0.85252,0.0003928,0.0003928,0.0003928
186,2188.36,0.43025,0.32895,0.86862,0.98199,0.89422,0.94456,0.87449,0.43611,0.36748,0.85766,0.0003895,0.0003895,0.0003895
187,2199.26,0.41549,0.32024,0.86596,0.99177,0.90148,0.94378,0.87368,0.42428,0.35208,0.85096,0.0003862,0.0003862,0.0003862
188,2209.72,0.42729,0.31989,0.8634,0.98876,0.8905,0.9415,0.87854,0.42807,0.35826,0.85141,0.0003829,0.0003829,0.0003829
189,2220.24,0.42234,0.31996,0.87088,0.9949,0.89894,0.93583,0.86636,0.42507,0.36066,0.84934,0.0003796,0.0003796,0.0003796
190,2230.24,0.40919,0.30461,0.86821,0.9812,0.88444,0.9453,0.88207,0.42268,0.36877,0.85713,0.0003763,0.0003763,0.0003763
191,2240.31,0.40403,0.30896,0.8654,0.97579,0.90997,0.9424,0.87609,0.40869,0.35628,0.84356,0.000373,0.000373,0.000373
192,2250.5,0.41612,0.3135,0.86545,0.97559,0.90579,0.94137,0.87883,0.40205,0.33882,0.84357,0.0003697,0.0003697,0.0003697
193,2260.86,0.40593,0.30809,0.85853,0.99734,0.90297,0.94332,0.87374,0.41263,0.34952,0.84811,0.0003664,0.0003664,0.0003664
194,2270.87,0.40853,0.30613,0.85818,0.98954,0.91034,0.93846,0.86719,0.42107,0.34018,0.85454,0.0003631,0.0003631,0.0003631
195,2281.28,0.40521,0.30856,0.85955,0.96899,0.90591,0.93972,0.86973,0.41453,0.34426,0.85435,0.0003598,0.0003598,0.0003598
196,2291.2,0.41134,0.31235,0.86494,0.98841,0.89797,0.93776,0.87084,0.41726,0.34132,0.85203,0.0003565,0.0003565,0.0003565
197,2301.53,0.38948,0.29771,0.85675,0.99162,0.90436,0.94501,0.87514,0.42711,0.33195,0.85466,0.0003532,0.0003532,0.0003532
198,2311.31,0.39809,0.30331,0.8628,0.9667,0.90986,0.93843,0.87433,0.41386,0.34215,0.8531,0.0003499,0.0003499,0.0003499
199,2321.56,0.41162,0.30791,0.86687,0.97376,0.9046,0.93911,0.86947,0.4184,0.34035,0.8549,0.0003466,0.0003466,0.0003466
200,2331.96,0.39633,0.29783,0.85926,0.98748,0.91554,0.9477,0.87738,0.42646,0.32514,0.85116,0.0003433,0.0003433,0.0003433
201,2341.85,0.40356,0.29687,0.86057,0.99073,0.91301,0.94821,0.8848,0.41281,0.33695,0.84144,0.00034,0.00034,0.00034
202,2352.58,0.39473,0.30193,0.8567,0.99068,0.91113,0.9442,0.87523,0.43062,0.34077,0.84936,0.0003367,0.0003367,0.0003367
203,2362.91,0.41118,0.30858,0.86426,0.99027,0.91301,0.94721,0.87976,0.42605,0.33894,0.8549,0.0003334,0.0003334,0.0003334
204,2373.46,0.39811,0.30447,0.85882,0.98975,0.91167,0.94397,0.87636,0.42506,0.3469,0.85917,0.0003301,0.0003301,0.0003301
205,2384.2,0.39046,0.29714,0.8503,0.99097,0.91237,0.94153,0.86759,0.43555,0.36147,0.86644,0.0003268,0.0003268,0.0003268
206,2394.25,0.40518,0.3023,0.86293,0.99244,0.90954,0.94262,0.87189,0.42974,0.34586,0.8562,0.0003235,0.0003235,0.0003235
207,2404.66,0.41945,0.31077,0.8746,0.97925,0.90603,0.94369,0.87969,0.42088,0.35441,0.84483,0.0003202,0.0003202,0.0003202
208,2415.2,0.40127,0.29829,0.86355,0.98239,0.89736,0.93499,0.86722,0.41667,0.34398,0.84841,0.0003169,0.0003169,0.0003169
209,2425.24,0.41168,0.30694,0.86041,0.98424,0.89253,0.93489,0.86489,0.41653,0.3549,0.84006,0.0003136,0.0003136,0.0003136
210,2435.77,0.3992,0.29788,0.86058,0.98966,0.90002,0.93745,0.87517,0.41341,0.34934,0.84197,0.0003103,0.0003103,0.0003103
211,2445.66,0.38525,0.29729,0.85356,0.97828,0.91566,0.93652,0.8765,0.41114,0.33551,0.85125,0.000307,0.000307,0.000307
212,2456.03,0.39292,0.29994,0.85057,0.99809,0.89937,0.94111,0.88532,0.39494,0.34236,0.84866,0.0003037,0.0003037,0.0003037
213,2465.96,0.39346,0.29556,0.85954,0.99712,0.89617,0.94374,0.88181,0.40046,0.35212,0.843,0.0003004,0.0003004,0.0003004
214,2476,0.38526,0.287,0.85493,0.97059,0.91337,0.94197,0.87769,0.40527,0.34401,0.83676,0.0002971,0.0002971,0.0002971
215,2486.31,0.37885,0.28222,0.85603,0.99218,0.8989,0.94285,0.88233,0.41255,0.34359,0.84424,0.0002938,0.0002938,0.0002938
216,2496.76,0.39671,0.28973,0.85613,0.98403,0.9019,0.94346,0.88168,0.40032,0.34451,0.83995,0.0002905,0.0002905,0.0002905
217,2506.93,0.38674,0.29517,0.86193,0.98737,0.89944,0.93771,0.87093,0.4131,0.3468,0.84538,0.0002872,0.0002872,0.0002872
218,2517.54,0.37695,0.29607,0.85976,0.98594,0.91419,0.9396,0.87637,0.39214,0.33351,0.83647,0.0002839,0.0002839,0.0002839
219,2527.41,0.37598,0.29315,0.8458,0.99171,0.90962,0.93721,0.87685,0.3918,0.33481,0.83615,0.0002806,0.0002806,0.0002806
220,2537.28,0.39963,0.29856,0.868,0.98849,0.90592,0.93945,0.8756,0.3991,0.34019,0.84782,0.0002773,0.0002773,0.0002773
221,2547.32,0.37328,0.28548,0.85599,0.97381,0.89956,0.94027,0.87385,0.40659,0.35407,0.85099,0.000274,0.000274,0.000274
222,2558.31,0.38801,0.28757,0.85796,0.99212,0.89987,0.94508,0.87746,0.41606,0.36173,0.85261,0.0002707,0.0002707,0.0002707
223,2568.13,0.38468,0.28594,0.85277,0.97135,0.91042,0.94043,0.88465,0.4047,0.34421,0.84707,0.0002674,0.0002674,0.0002674
224,2581.81,0.3781,0.28724,0.8529,0.98553,0.92269,0.94171,0.88415,0.39457,0.34033,0.83808,0.0002641,0.0002641,0.0002641
225,2600.99,0.37423,0.27931,0.85952,0.97888,0.92354,0.94469,0.89258,0.37947,0.33741,0.82893,0.0002608,0.0002608,0.0002608
226,2615.06,0.38114,0.28329,0.86246,0.98002,0.91757,0.94314,0.88603,0.37771,0.34341,0.83197,0.0002575,0.0002575,0.0002575
227,2625.69,0.37551,0.28229,0.85503,0.97373,0.91146,0.94457,0.89104,0.38346,0.3339,0.83586,0.0002542,0.0002542,0.0002542
228,2636.26,0.37687,0.28207,0.85863,0.98143,0.90002,0.94412,0.88865,0.3992,0.34398,0.84729,0.0002509,0.0002509,0.0002509
229,2646.79,0.38355,0.28473,0.85968,0.98298,0.90204,0.94289,0.88392,0.38889,0.34571,0.83846,0.0002476,0.0002476,0.0002476
230,2657.21,0.37662,0.28187,0.84964,0.98771,0.90748,0.94353,0.88346,0.37993,0.32406,0.83865,0.0002443,0.0002443,0.0002443
231,2668.03,0.38459,0.28862,0.85572,0.98161,0.89494,0.93809,0.87976,0.39192,0.33121,0.84083,0.000241,0.000241,0.000241
232,2678.41,0.36537,0.2815,0.84838,0.98411,0.90083,0.93927,0.87554,0.40216,0.33239,0.84566,0.0002377,0.0002377,0.0002377
233,2689.31,0.38422,0.28941,0.85653,0.98077,0.91049,0.93592,0.88032,0.38442,0.34223,0.83535,0.0002344,0.0002344,0.0002344
234,2699.63,0.38042,0.28843,0.85112,0.99066,0.91037,0.93642,0.87884,0.38987,0.32926,0.83898,0.0002311,0.0002311,0.0002311
235,2710.46,0.37488,0.28571,0.85554,0.96611,0.91919,0.94379,0.88802,0.38869,0.32309,0.84062,0.0002278,0.0002278,0.0002278
236,2721.09,0.37575,0.28104,0.86048,0.98215,0.91221,0.94303,0.88621,0.37669,0.32491,0.83152,0.0002245,0.0002245,0.0002245
237,2731.79,0.3825,0.28878,0.853,0.99666,0.91149,0.94274,0.88629,0.38147,0.32164,0.8309,0.0002212,0.0002212,0.0002212
238,2742.71,0.36624,0.27479,0.84322,0.98727,0.90523,0.94201,0.88655,0.37585,0.3401,0.82633,0.0002179,0.0002179,0.0002179
239,2753.43,0.36656,0.27204,0.84625,0.99456,0.8995,0.93975,0.88637,0.36874,0.33748,0.82944,0.0002146,0.0002146,0.0002146
240,2764.42,0.36575,0.27405,0.85102,0.98429,0.90829,0.93968,0.88344,0.37797,0.32868,0.83632,0.0002113,0.0002113,0.0002113
241,2775.16,0.37397,0.27677,0.85968,0.98605,0.91028,0.94196,0.88172,0.38571,0.33455,0.83909,0.000208,0.000208,0.000208
242,2785.73,0.37566,0.28142,0.85284,0.98769,0.90568,0.94041,0.88315,0.38014,0.31989,0.83491,0.0002047,0.0002047,0.0002047
243,2795.99,0.36195,0.2711,0.84992,0.98266,0.9077,0.94305,0.87989,0.40406,0.33322,0.85366,0.0002014,0.0002014,0.0002014
244,2806.54,0.35524,0.27214,0.84493,0.99123,0.91163,0.93891,0.87761,0.39497,0.33045,0.84315,0.0001981,0.0001981,0.0001981
245,2817.1,0.37754,0.28632,0.85535,0.99474,0.90954,0.93917,0.88052,0.38717,0.32453,0.85095,0.0001948,0.0001948,0.0001948
246,2827.79,0.36052,0.27234,0.84624,0.98776,0.90949,0.94081,0.88053,0.39327,0.33933,0.85042,0.0001915,0.0001915,0.0001915
247,2838.53,0.37075,0.27741,0.85689,0.98635,0.91423,0.94005,0.87614,0.3934,0.33167,0.84021,0.0001882,0.0001882,0.0001882
248,2848.92,0.36639,0.27611,0.85225,0.98868,0.90651,0.94202,0.88224,0.38591,0.3271,0.8378,0.0001849,0.0001849,0.0001849
249,2859.04,0.36615,0.27826,0.85385,0.98988,0.91887,0.94251,0.88912,0.37897,0.31638,0.83441,0.0001816,0.0001816,0.0001816
250,2869.59,0.35042,0.26715,0.84991,0.98914,0.90912,0.94322,0.88196,0.37865,0.33092,0.83408,0.0001783,0.0001783,0.0001783
251,2879.8,0.36819,0.27556,0.85053,0.98431,0.90912,0.94058,0.88323,0.37557,0.31654,0.83074,0.000175,0.000175,0.000175
252,2889.95,0.36368,0.27358,0.85023,1,0.90967,0.94029,0.88475,0.37483,0.31509,0.83248,0.0001717,0.0001717,0.0001717
253,2900.2,0.35158,0.27022,0.85176,0.99758,0.91062,0.9409,0.886,0.37197,0.31281,0.83099,0.0001684,0.0001684,0.0001684
254,2910.42,0.35858,0.27125,0.84696,0.98943,0.91223,0.94469,0.88841,0.37206,0.30865,0.83259,0.0001651,0.0001651,0.0001651
255,2920.86,0.35155,0.26361,0.84919,0.99858,0.9058,0.9406,0.88437,0.37458,0.3125,0.83188,0.0001618,0.0001618,0.0001618
256,2930.9,0.35121,0.26204,0.84659,0.99836,0.90626,0.94063,0.88135,0.37825,0.31073,0.83434,0.0001585,0.0001585,0.0001585
257,2941.18,0.36261,0.27502,0.85714,0.9971,0.90611,0.94118,0.88479,0.38217,0.30511,0.83737,0.0001552,0.0001552,0.0001552
258,2951.31,0.35677,0.2727,0.85125,0.99803,0.90606,0.94214,0.88713,0.38341,0.3055,0.83702,0.0001519,0.0001519,0.0001519
259,2961.39,0.35483,0.26939,0.84867,0.99249,0.90558,0.94017,0.88388,0.38165,0.31956,0.83726,0.0001486,0.0001486,0.0001486
260,2971.98,0.36101,0.26856,0.85339,0.98655,0.91092,0.94184,0.88601,0.36682,0.32026,0.832,0.0001453,0.0001453,0.0001453
261,2982.37,0.34954,0.25974,0.84268,0.98246,0.91017,0.94214,0.88762,0.36424,0.32047,0.82811,0.000142,0.000142,0.000142
262,2992.1,0.34857,0.26171,0.84567,0.99841,0.90063,0.94273,0.89168,0.36258,0.31045,0.82963,0.0001387,0.0001387,0.0001387
263,3002.53,0.35717,0.26746,0.84931,0.99256,0.89885,0.94139,0.89429,0.3773,0.32578,0.83666,0.0001354,0.0001354,0.0001354
264,3012.23,0.34507,0.26153,0.84458,0.98669,0.90693,0.9432,0.89083,0.37569,0.31108,0.84094,0.0001321,0.0001321,0.0001321
265,3022.53,0.334,0.2542,0.84157,0.99911,0.90474,0.94299,0.88493,0.37429,0.31623,0.83773,0.0001288,0.0001288,0.0001288
266,3032.28,0.34843,0.25841,0.84958,0.99448,0.90144,0.94217,0.88667,0.37945,0.31668,0.83682,0.0001255,0.0001255,0.0001255
267,3043.14,0.3453,0.26433,0.83759,0.99,0.90728,0.94324,0.88827,0.3782,0.32263,0.83944,0.0001222,0.0001222,0.0001222
268,3052.66,0.33959,0.25861,0.84603,0.99329,0.90707,0.94229,0.88859,0.37352,0.31861,0.83697,0.0001189,0.0001189,0.0001189
269,3062.74,0.34162,0.25585,0.84439,0.99198,0.90641,0.94243,0.88857,0.36743,0.31347,0.83252,0.0001156,0.0001156,0.0001156
270,3072.94,0.35982,0.26641,0.85659,0.9928,0.90637,0.94329,0.89114,0.36839,0.31573,0.83053,0.0001123,0.0001123,0.0001123
271,3082.76,0.35139,0.26782,0.8488,1,0.90634,0.94357,0.88958,0.36607,0.30623,0.83336,0.000109,0.000109,0.000109
272,3092.93,0.33902,0.25304,0.8412,0.99824,0.90636,0.94671,0.89431,0.36696,0.30189,0.83292,0.0001057,0.0001057,0.0001057
273,3103.34,0.34219,0.26007,0.84532,0.99225,0.90746,0.94777,0.89668,0.36574,0.30804,0.83282,0.0001024,0.0001024,0.0001024
274,3113.31,0.33607,0.25624,0.84791,0.99722,0.90535,0.94845,0.8945,0.35728,0.30607,0.82931,9.91e-05,9.91e-05,9.91e-05
275,3123.72,0.3436,0.25835,0.85415,0.99363,0.9093,0.94764,0.89355,0.36344,0.31072,0.83155,9.58e-05,9.58e-05,9.58e-05
276,3133.83,0.34019,0.25492,0.84672,0.99319,0.90746,0.94673,0.88912,0.37205,0.30714,0.83429,9.25e-05,9.25e-05,9.25e-05
277,3144.08,0.32659,0.25209,0.84353,0.99299,0.90746,0.94706,0.89338,0.36672,0.29909,0.8319,8.92e-05,8.92e-05,8.92e-05
278,3154.1,0.33596,0.25449,0.8462,0.99389,0.9058,0.94777,0.89868,0.3595,0.29879,0.83026,8.59e-05,8.59e-05,8.59e-05
279,3164.95,0.34002,0.25579,0.84543,0.98442,0.90684,0.94501,0.89453,0.36527,0.31048,0.83256,8.26e-05,8.26e-05,8.26e-05
280,3175.13,0.33606,0.24939,0.84727,0.99096,0.90499,0.94258,0.89141,0.36474,0.3112,0.83078,7.93e-05,7.93e-05,7.93e-05
281,3185.42,0.33984,0.25769,0.84758,0.99236,0.90349,0.94437,0.89262,0.36687,0.31667,0.83064,7.6e-05,7.6e-05,7.6e-05
282,3196.18,0.33452,0.2546,0.84092,0.98224,0.91157,0.94611,0.8918,0.36775,0.31725,0.83045,7.27e-05,7.27e-05,7.27e-05
283,3206.73,0.32756,0.25038,0.83935,0.98316,0.91099,0.94657,0.89618,0.35878,0.31266,0.82893,6.94e-05,6.94e-05,6.94e-05
284,3217.6,0.33304,0.25467,0.83999,0.98921,0.9073,0.94675,0.89512,0.35602,0.3156,0.82787,6.61e-05,6.61e-05,6.61e-05
285,3228.56,0.32292,0.2466,0.84135,0.99681,0.90382,0.94671,0.89798,0.36184,0.32123,0.82956,6.28e-05,6.28e-05,6.28e-05
286,3240,0.32937,0.25413,0.84398,0.98968,0.90745,0.94498,0.89323,0.35862,0.31772,0.83011,5.95e-05,5.95e-05,5.95e-05
287,3250.46,0.3315,0.25247,0.84413,0.99577,0.89791,0.94184,0.89131,0.36022,0.32191,0.83034,5.62e-05,5.62e-05,5.62e-05
288,3261.36,0.33627,0.25181,0.84113,0.99209,0.90266,0.94358,0.89373,0.3624,0.32427,0.83413,5.29e-05,5.29e-05,5.29e-05
289,3271.8,0.32041,0.24507,0.8409,0.99205,0.90626,0.94451,0.89321,0.36601,0.32358,0.83597,4.96e-05,4.96e-05,4.96e-05
290,3282.28,0.32542,0.24611,0.84119,0.99695,0.90155,0.94353,0.89408,0.36527,0.32735,0.83368,4.63e-05,4.63e-05,4.63e-05
291,3313.17,0.26497,0.21062,0.78319,0.99138,0.90838,0.94172,0.88704,0.37025,0.31934,0.83371,4.3e-05,4.3e-05,4.3e-05
292,3323.2,0.24612,0.19249,0.77921,0.98887,0.9023,0.94568,0.88882,0.3727,0.30971,0.83419,3.97e-05,3.97e-05,3.97e-05
293,3333.47,0.24258,0.18406,0.77419,0.98056,0.9205,0.94538,0.88877,0.37217,0.30059,0.832,3.64e-05,3.64e-05,3.64e-05
294,3343.92,0.2455,0.19029,0.78537,0.98171,0.92147,0.94491,0.88759,0.3692,0.29933,0.82918,3.31e-05,3.31e-05,3.31e-05
295,3354.58,0.23907,0.18539,0.7831,0.9826,0.92162,0.94509,0.88648,0.37032,0.29323,0.82881,2.98e-05,2.98e-05,2.98e-05
296,3365.25,0.24629,0.18612,0.77799,0.98991,0.92002,0.94612,0.88735,0.37241,0.3022,0.83048,2.65e-05,2.65e-05,2.65e-05
297,3375.15,0.23439,0.18055,0.78108,0.98649,0.92278,0.94557,0.88698,0.37136,0.30871,0.83114,2.32e-05,2.32e-05,2.32e-05
298,3385.55,0.24319,0.18305,0.78068,0.98823,0.91074,0.94532,0.88709,0.37242,0.30742,0.83188,1.99e-05,1.99e-05,1.99e-05
299,3396.24,0.24772,0.18471,0.78483,0.98226,0.90859,0.94572,0.88529,0.37244,0.30928,0.83186,1.66e-05,1.66e-05,1.66e-05
300,3406.68,0.2387,0.18277,0.7735,0.98952,0.91086,0.9462,0.88775,0.37312,0.30821,0.83164,1.33e-05,1.33e-05,1.33e-05
1,15.4628,0.99901,3.28585,1.13614,0.00237,0.56739,0.15728,0.07886,1.52203,3.57891,1.50753,0.08416,0.00016,0.00016
2,33.3716,0.99111,1.68042,1.12358,0.39996,0.19783,0.28294,0.23477,1.43641,4.27217,1.5358,0.0673293,0.000329347,0.000329347
3,48.3523,0.98984,1.20211,1.139,0.07892,0.46722,0.37919,0.26026,1.60091,3.73759,1.58259,0.050498,0.00049802,0.00049802
4,63.0576,0.93889,1.02558,1.09789,0.28643,0.6981,0.62375,0.44164,1.19402,3.10606,1.2495,0.033666,0.00066602,0.00066602
5,79.0997,0.90282,0.93407,1.0641,0.85415,0.37616,0.63097,0.4796,1.08316,2.54014,1.15049,0.0168333,0.000833347,0.000833347
6,94.6895,0.93271,0.94215,1.072,0.58365,0.62473,0.5629,0.43044,1.11394,2.48816,1.21635,0.0009901,0.0009901,0.0009901
7,108.99,0.892,0.9024,1.04855,0.70389,0.59257,0.65961,0.48529,0.9955,1.42588,1.15747,0.00098812,0.00098812,0.00098812
8,124.336,0.88765,0.85921,1.05732,0.75721,0.65545,0.76006,0.57091,0.88573,1.1,1.08081,0.00098614,0.00098614,0.00098614
9,139.36,0.87514,0.84322,1.04916,0.72228,0.56282,0.6516,0.5108,0.9831,1.46347,1.1449,0.00098416,0.00098416,0.00098416
10,153.5,0.8363,0.80693,1.03075,0.75355,0.61626,0.70685,0.55127,0.87417,1.72759,1.10753,0.00098218,0.00098218,0.00098218
11,168.652,0.8293,0.7819,1.02912,0.79528,0.62784,0.72687,0.5812,0.89191,1.51461,1.07342,0.0009802,0.0009802,0.0009802
12,182.555,0.81408,0.7434,1.0263,0.89738,0.79149,0.84909,0.69099,0.77257,0.91285,1.00454,0.00097822,0.00097822,0.00097822
13,196.571,0.83441,0.75638,1.03785,0.91706,0.69852,0.77859,0.62406,0.84972,1.15497,1.04555,0.00097624,0.00097624,0.00097624
14,210.449,0.79644,0.71549,1.01528,0.91025,0.77609,0.8473,0.68415,0.77694,0.79695,1.00597,0.00097426,0.00097426,0.00097426
15,224.869,0.7505,0.69626,0.99913,0.93337,0.74012,0.86386,0.68293,0.79106,0.76933,1.05332,0.00097228,0.00097228,0.00097228
16,239.657,0.77027,0.69313,1.0007,0.84036,0.73864,0.83059,0.64205,0.84523,1.15183,1.05117,0.0009703,0.0009703,0.0009703
17,253.119,0.77574,0.70055,1.0007,0.90899,0.83569,0.88509,0.71762,0.73119,0.68875,0.96832,0.00096832,0.00096832,0.00096832
18,262.486,0.77164,0.6873,1.00142,0.82506,0.78644,0.84954,0.66103,0.80874,0.82335,1.04376,0.00096634,0.00096634,0.00096634
19,272.757,0.75539,0.67108,0.99347,0.90942,0.82498,0.88132,0.7112,0.74802,0.72432,0.97681,0.00096436,0.00096436,0.00096436
20,282.359,0.7703,0.67296,1.00118,0.87962,0.82147,0.86233,0.68339,0.75499,0.73778,1.02251,0.00096238,0.00096238,0.00096238
21,292.051,0.7627,0.66491,0.99478,0.92307,0.78603,0.86763,0.70395,0.74191,0.71402,1.01181,0.0009604,0.0009604,0.0009604
22,302.168,0.73073,0.64548,0.99472,0.95214,0.83372,0.89692,0.74872,0.70434,0.6403,0.99768,0.00095842,0.00095842,0.00095842
23,312.017,0.71115,0.60266,0.97599,0.96711,0.80725,0.88549,0.71746,0.74077,0.67981,0.98002,0.00095644,0.00095644,0.00095644
24,322.81,0.7096,0.61145,0.96742,0.9401,0.84396,0.90925,0.74523,0.66509,0.59307,0.96491,0.00095446,0.00095446,0.00095446
25,333.218,0.71574,0.62031,0.98151,0.90171,0.78094,0.85386,0.70114,0.69591,0.70881,0.95849,0.00095248,0.00095248,0.00095248
26,344.59,0.72184,0.59517,0.97619,0.83163,0.77544,0.8286,0.64458,0.75883,0.91527,0.98835,0.0009505,0.0009505,0.0009505
27,354.541,0.72723,0.60936,0.97989,0.93052,0.86068,0.90105,0.76718,0.62858,0.57843,0.92646,0.00094852,0.00094852,0.00094852
28,364.383,0.69062,0.57776,0.97507,0.90022,0.81971,0.89354,0.74786,0.64608,0.68833,0.95657,0.00094654,0.00094654,0.00094654
29,374.573,0.70266,0.60241,0.9691,0.95701,0.82454,0.90541,0.7427,0.70208,0.62406,0.99148,0.00094456,0.00094456,0.00094456
30,385.418,0.69041,0.5898,0.96619,0.95208,0.80244,0.88789,0.73166,0.68389,0.64188,0.98866,0.00094258,0.00094258,0.00094258
31,395.845,0.67656,0.57009,0.96367,0.93583,0.88248,0.91938,0.78628,0.64419,0.56325,0.92715,0.0009406,0.0009406,0.0009406
32,405.849,0.68714,0.57377,0.9619,0.92961,0.85971,0.91715,0.79203,0.58675,0.55901,0.91736,0.00093862,0.00093862,0.00093862
33,415.728,0.66821,0.55251,0.94905,0.92698,0.84674,0.90703,0.74633,0.68814,0.67288,0.96548,0.00093664,0.00093664,0.00093664
34,426.96,0.67586,0.5684,0.95543,0.96344,0.81514,0.90049,0.7577,0.62099,0.58908,0.93993,0.00093466,0.00093466,0.00093466
35,436.542,0.68927,0.57856,0.97966,0.92704,0.83725,0.89452,0.73123,0.69094,0.61466,0.96557,0.00093268,0.00093268,0.00093268
36,447.063,0.68097,0.57445,0.95666,0.91251,0.75714,0.84782,0.66739,0.78559,0.77988,1.02413,0.0009307,0.0009307,0.0009307
37,456.829,0.67209,0.56665,0.96117,0.93418,0.81962,0.88658,0.76592,0.62526,0.56654,0.93353,0.00092872,0.00092872,0.00092872
38,467.398,0.67563,0.56627,0.96787,0.92005,0.83556,0.88947,0.76008,0.6036,0.60345,0.91566,0.00092674,0.00092674,0.00092674
39,476.76,0.66217,0.55269,0.94983,0.93239,0.82984,0.88401,0.74676,0.65809,0.60127,0.94018,0.00092476,0.00092476,0.00092476
40,486.352,0.65496,0.55277,0.95228,0.93368,0.8417,0.90734,0.78276,0.59874,0.56241,0.90277,0.00092278,0.00092278,0.00092278
41,496.85,0.62817,0.51834,0.93949,0.94427,0.86973,0.90792,0.79915,0.54856,0.50179,0.88317,0.0009208,0.0009208,0.0009208
42,507.007,0.62867,0.5186,0.94298,0.94802,0.88357,0.91391,0.80209,0.54978,0.51222,0.882,0.00091882,0.00091882,0.00091882
43,518.038,0.66085,0.52281,0.95725,0.94743,0.85393,0.89325,0.75863,0.6213,0.57548,0.94163,0.00091684,0.00091684,0.00091684
44,527.28,0.64969,0.53574,0.93659,0.96708,0.83227,0.90118,0.75012,0.64145,0.57246,0.94383,0.00091486,0.00091486,0.00091486
45,539.258,0.66924,0.55476,0.95448,0.9301,0.69101,0.81943,0.68338,0.71687,0.79703,0.9903,0.00091288,0.00091288,0.00091288
46,550.294,0.61709,0.51337,0.93447,0.96261,0.88214,0.92081,0.80854,0.56835,0.49075,0.89429,0.0009109,0.0009109,0.0009109
47,561.409,0.64431,0.52068,0.94336,0.92255,0.88165,0.90714,0.7905,0.58735,0.52462,0.90396,0.00090892,0.00090892,0.00090892
48,576.501,0.63478,0.51295,0.94232,0.94375,0.81318,0.8858,0.77004,0.58809,0.61153,0.91128,0.00090694,0.00090694,0.00090694
49,593.128,0.62237,0.51183,0.93576,0.92637,0.8405,0.89531,0.76843,0.60701,0.62345,0.90585,0.00090496,0.00090496,0.00090496
50,608.439,0.63547,0.51146,0.9514,0.98139,0.79339,0.87426,0.75478,0.6634,0.60483,0.97966,0.00090298,0.00090298,0.00090298
51,618.454,0.61905,0.50813,0.94031,0.95934,0.87678,0.91671,0.79383,0.57857,0.51625,0.91352,0.000901,0.000901,0.000901
52,627.652,0.6231,0.50129,0.95068,0.96877,0.83719,0.90603,0.77087,0.63777,0.549,0.9586,0.00089902,0.00089902,0.00089902
53,638.551,0.62112,0.49553,0.94016,0.99359,0.87007,0.92051,0.77801,0.62286,0.51069,0.94569,0.00089704,0.00089704,0.00089704
54,648.948,0.62135,0.50595,0.93435,0.95335,0.85289,0.89526,0.76131,0.63306,0.52569,0.94992,0.00089506,0.00089506,0.00089506
55,659.229,0.62952,0.50459,0.94539,0.9075,0.83779,0.88944,0.74771,0.6479,0.59286,0.96816,0.00089308,0.00089308,0.00089308
56,669.856,0.61404,0.48739,0.93323,0.93717,0.85291,0.90088,0.77201,0.61982,0.51423,0.92692,0.0008911,0.0008911,0.0008911
57,679.372,0.64023,0.51091,0.93908,0.95444,0.84633,0.8998,0.76836,0.65044,0.51436,0.95535,0.00088912,0.00088912,0.00088912
58,689.233,0.60582,0.48929,0.93374,0.97083,0.81268,0.87488,0.71294,0.71455,0.67245,1.00389,0.00088714,0.00088714,0.00088714
59,698.558,0.6134,0.49169,0.93608,0.90972,0.84283,0.89077,0.7432,0.64797,0.58074,0.973,0.00088516,0.00088516,0.00088516
